OBJECTID,EPAID,SITENAME,SITEADDR,SITECITY,SITECOUNTY,LATITUDE,LONGITUDE,GEOLOC_COD,SOURCE,Land_Use_R,Vol_Cleanu,Laserfiche,Update Date,x,y
48309,NCD003158094,GLEN RAVEN MILLS,EAST MAIN STREET,BURNSVILLE,YANCEY,35.91752,-82.2785,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003157377*%22%7D,7/2/2026 12:00:00 AM,-82.2785,35.91752
48310,NCD003162500,CONSOLIDATED ENGRAVERS CORP.,311 E 12TH ST,CHARLOTTE,MECKLENBURG,35.23211,-80.83106,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003158094*%22%7D,7/2/2026 12:00:00 AM,-80.83106,35.23211
48311,NCD003163730,GENERAL INSTRUMENT CORP.,1396 CHARLOTTE HWY,FAIRVIEW,BUNCOMBE,35.5257,-82.40735,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,TRUE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003162500*%22%7D,7/2/2026 12:00:00 AM,-82.40735,35.5257
48312,NCD003163888,HENREDON FURNITURE,400 HENREDON RD,MORGANTON,BURKE,35.725104,-81.704942,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003163730*%22%7D,7/2/2026 12:00:00 AM,-81.704942,35.725104
48313,NCD003164464,UNIROYAL INC/UNIROYAL CHEMICAL,214 W RUBY AVE,GASTONIA,GASTON,35.24477,-81.18706,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003163888*%22%7D,7/2/2026 12:00:00 AM,-81.18706,35.2447700000001
48314,NCD003167780,SPRAGUE ELECTRIC COMPANY,HWY 194,LANSING,ASHE,36.47966,-81.50469,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003164464*%22%7D,7/2/2026 12:00:00 AM,-81.50469,36.47966
48315,NCD003182805,HACKNEY BROTHERS BODY CO.,HERRING AVE & PENDER ST,WILSON,WILSON,35.72951,-77.90242,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003167780*%22%7D,7/2/2026 12:00:00 AM,-77.9024199999999,35.7295100000001
48316,NCD003183167,LONG MANUFACTURING,111 FAIRVIEW ST,TARBORO,EDGECOMBE,35.909128,-77.54397,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,GOOGLE MAPS,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003182805*%22%7D,7/2/2026 12:00:00 AM,-77.5439699999999,35.9091280000001
48317,NCD003183480,UNION CAMP CORPORATION,524 BROGDEN RD,SMITHFIELD,JOHNSTON,35.49578,-78.35143,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003183167*%22%7D,7/2/2026 12:00:00 AM,-78.3514299999999,35.49578
48318,NCD003183571,"WINTERVILLE MACHINE WORKS, INC.",2672 MILL ST,WINTERVILLE,PITT,35.52651,-77.40421,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003183480*%22%7D,7/2/2026 12:00:00 AM,-77.40421,35.52651
48319,NCD003184249,UNION CARBIDE CORP/EVEREADY BATTERY,264 BYPASS-EVANS ST EXTN,GREENVILLE,PITT,35.57768,-77.38432,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003183571*%22%7D,7/2/2026 12:00:00 AM,-77.3843199999999,35.57768
48320,NCD003184710,CAROLINA CREOSOTING CORPORATION,EASTBROOK ROAD,LELAND,BRUNSWICK,34.269148,-78.040433,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003184249*%22%7D,7/2/2026 12:00:00 AM,-78.040433,34.269148
48321,NCD003186004,INTERNATIONAL PAPER/RICHMOND GRAVURE,2215 S. WILMINGTON STREET,RALEIGH,WAKE,35.75096,-78.64064,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003184710*%22%7D,7/2/2026 12:00:00 AM,-78.64064,35.7509600000001
48322,NCD003186178,COASTAL CHEMICAL CORP.,EVANS ST EXT,GREENVILLE,PITT,35.56117,-77.38679,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003186004*%22%7D,7/2/2026 12:00:00 AM,-77.38679,35.5611700000001
48323,NCD003189024,BORDEN CHEMICAL FAYETTEVILLE PLANT,1411 INDUSTRIAL DR,FAYETTEVILLE,CUMBERLAND,35.02929,-78.86192,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,TRUE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003186178*%22%7D,7/2/2026 12:00:00 AM,-78.8619199999999,35.0292900000001
48324,NCD003193588,"BARBOUR BOAT WORKS, INC.",527 TRYON PALACE DR,NEW BERN,CRAVEN,35.10469,-77.04299,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,TRUE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003189024*%22%7D,7/2/2026 12:00:00 AM,-77.04299,35.1046900000001
48325,NCD003195161,CORNING GLASS WORKS,3900 ELECTRONICS DRIVE,RALEIGH,WAKE,35.83318,-78.60387,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,TRUE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003193588*%22%7D,7/2/2026 12:00:00 AM,-78.60387,35.83318
48326,NCD003195963,WESTINGHOUSE ELEC METER & LIGHT,US 1 N,RALEIGH,WAKE,35.816034,-78.59754,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003195161*%22%7D,7/2/2026 12:00:00 AM,-78.59754,35.8160340000001
48327,NCD003196193,"PIFER INDUSTRIES, INC.",2210 E PETTIGREW ST,DURHAM,DURHAM,35.9786,-78.8775,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003195963*%22%7D,7/2/2026 12:00:00 AM,-78.8774999999999,35.9786
48328,NCD003196847,NATIONAL SPINNING COMPANY,WEST 3RD STREET,WASHINGTON,BEAUFORT,35.55353,-77.07483,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003196193*%22%7D,7/2/2026 12:00:00 AM,-77.07483,35.5535300000001
48329,NCD003197704,"SALT WOOD PRODUCTS, INC.",11065 OLD HWY 70 W,COVE CITY,CRAVEN,35.19044,-77.33841,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003196847*%22%7D,7/2/2026 12:00:00 AM,-77.33841,35.19044
48330,NCD003198520,"HONEYWELL, INC",921 HOLLOWAY STREET,DURHAM,DURHAM,35.99465,-78.8841,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,TRUE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003197704*%22%7D,7/2/2026 12:00:00 AM,-78.8841,35.99465
48331,NCD003198967,GENERAL ELECTRIC CO/CAROLINA,900 N GEORGE ST,GOLDSBORO,WAYNE,35.39409,-77.99558,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003198520*%22%7D,7/2/2026 12:00:00 AM,-77.99558,35.3940900000001
48332,NCD003200656,"FEATHER PROCESSORS, INC",HWY 117 NORTH,ROSE HILL,DUPLIN,34.83815,-78.02585,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003198967*%22%7D,7/2/2026 12:00:00 AM,-78.0258499999999,34.83815
48333,NCD003201837,"ENCEE CHEMICAL SALES, INC.",1102 HWY 17 N D ST,BRIDGETON,CRAVEN,35.12961,-77.0256,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003200656*%22%7D,7/2/2026 12:00:00 AM,-77.0255999999999,35.1296100000001
48334,NCD003213030,DOUGLAS BATTERY MANUFACTURING CO.,500 BATTERY DR,WINSTON-SALEM,FORSYTH,36.06,-80.2289,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003201837*%22%7D,7/2/2026 12:00:00 AM,-80.2289,36.0600000000001
48335,NCD003213568,LIBERTY FURNITURE CORP/CHROMCRAFT,330 N GREENSBORO ST,LIBERTY,RANDOLPH,35.85902,-79.57131,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003213030*%22%7D,7/2/2026 12:00:00 AM,-79.57131,35.85902
48336,NCD003213881,BENDIX CORPORATION,I-85 INNES ST EXIT,SALISBURY,ROWAN,35.65158,-80.46657,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003213568*%22%7D,7/2/2026 12:00:00 AM,-80.46657,35.65158
48337,NCD003214574,"SPRUANCE SOUTHERN, INC.",115 E ELLER DR,,DAVIDSON,35.96007277,-80.21803,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003213881*%22%7D,7/2/2026 12:00:00 AM,-80.2180299999999,35.9600727700001
48338,NCD003215696,HUNT MANUFACTURING,2301 SPEEDBALL ROAD,STATESVILLE,IREDELL,35.79441,-80.92855,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,TRUE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003214574*%22%7D,7/2/2026 12:00:00 AM,-80.92855,35.79441
48339,NCD003216397,HIGHLAND INDUSTRIES/BURLINGTON IND.,215 DRUMMOND ST/SR 2089,KERNERSVILLE,FORSYTH,36.12016,-80.07033,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003215696*%22%7D,7/2/2026 12:00:00 AM,-80.07033,36.1201600000001
48340,NCD003216413,RALEIGH ROAD FURNITURE CORP/STANLEY,802 WEST CENTER ROAD,LEXINGTON,DAVIDSON,35.83245,-80.26451,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003216397*%22%7D,7/2/2026 12:00:00 AM,-80.26451,35.8324500000001
48341,NCD003216462,UNION CARBIDE CORP/EVEREADY BATTERY,800 ALBEMARLE RD,ASHEBORO,RANDOLPH,35.69023,-79.8262,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003216413*%22%7D,7/2/2026 12:00:00 AM,-79.8262,35.69023
48342,NCD003218161,CORNELL-DUBLIER ELECTRONICS,2652 DALRYMPLE ST,SANFORD,LEE,35.455113,-79.143719,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,GOOGLE MAPS,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003216462*%22%7D,7/2/2026 12:00:00 AM,-79.143719,35.455113
48343,NCD003218492,CAROLINA RUBBER HOSE COMPANY,1801 SOUTH RAILROAD,SALISBURY,ROWAN,35.652958,-80.492045,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003218161*%22%7D,7/2/2026 12:00:00 AM,-80.492045,35.6529580000001
48344,NCD003219789,CAROLINA BIOLOGICAL SUPPLY CO,2700 YORK RD.,BURLINGTON,ALAMANCE,36.105555,-79.488888,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003218492*%22%7D,7/2/2026 12:00:00 AM,-79.488888,36.105555
48345,NCD003230836,DUKE REFINING CORPORATION,2020 JARRELL STREET,HIGH POINT,GUILFORD,35.93121,-80.00021,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003219789*%22%7D,7/2/2026 12:00:00 AM,-80.00021,35.9312100000001
48346,NCD003231545,"SHERWOOD TREATING CO., INC.",1660 SILAS CREEK PKWAY,WINSTON-SALEM,FORSYTH,36.06687,-80.26459,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003230836*%22%7D,7/2/2026 12:00:00 AM,-80.2645899999999,36.0668700000001
48347,NCD003232477,HIGH FALLS MILLS LLC,1714 CAROLINA MILL RD,BURLINGTON,ALAMANCE,36.122023,-79.403528,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003231545*%22%7D,7/2/2026 12:00:00 AM,-79.4035279999999,36.1220230000001
48348,NCD003233111,MARSH FURNITURE COMPANY,1001 S CENTENNIAL ST,HIGH POINT,GUILFORD,35.94314,-79.99977,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003232477*%22%7D,7/2/2026 12:00:00 AM,-79.99977,35.94314
48349,NCD003233673,HOOVER REPAIR SHOP,461 N SOUTH STREET SR1669,MT AIRY,SURRY,36.503939,-80.616281,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003233111*%22%7D,7/2/2026 12:00:00 AM,-80.616281,36.5039390000001
48350,NCD003234549,SCM PROCTOR SILEX/WEAREVER,575 YADKIN RD,SOUTHERN PINES,MOORE,35.18956,-79.37807,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,TRUE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003233673*%22%7D,7/2/2026 12:00:00 AM,-79.37807,35.18956
48351,NCD003235066,NEW AGE FURNITURE CO/MILLER TOOL,PROSPECT INDUSTRIAL PARK,LEXINGTON,DAVIDSON,35.802379,-80.277613,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,GOOGLE MAPS,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003234549*%22%7D,7/2/2026 12:00:00 AM,-80.277613,35.802379
48352,NCD003236841,WARLICK PAINT COMPANY,945 MONROE ST,STATESVILLE,IREDELL,35.77376,-80.86514,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003235066*%22%7D,7/2/2026 12:00:00 AM,-80.8651399999999,35.77376
48353,NCD003459336,"SURTRONICS, INC.",4001 BERYL RD,RALEIGH,WAKE,35.7941,-78.694393,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003236841*%22%7D,7/2/2026 12:00:00 AM,-78.6943929999999,35.7941000000001
48354,NCD003464369,IMC/INTERNATIONAL MINERALS & CHEM,GLEEN AVENUE EXTENSION,WINSTON-SALEM,FORSYTH,36.13042,-80.23857,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003459336*%22%7D,7/2/2026 12:00:00 AM,-80.23857,36.1304200000001
48355,NCD003464765,VAUGHAN-BASSETT FURNITURE CO.,ROUTE 268 EAST,ELKIN,SURRY,36.24896,-80.83781,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003464369*%22%7D,7/2/2026 12:00:00 AM,-80.8378099999999,36.2489600000001
48356,NCD003467974,AMP INCORPORATED,1126 CHURCH ST,GREENSBORO,GUILFORD,36.093115,-79.782494,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003464765*%22%7D,7/2/2026 12:00:00 AM,-79.782494,36.0931150000001
48357,NCD003520301,"OVERCASH MACHINE SHOP, INC.",865 CONNOR STREET,STATESVILLE,IREDELL,35.77699,-80.9013,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003467974*%22%7D,7/2/2026 12:00:00 AM,-80.9012999999999,35.7769900000001
48358,NCD003528825,FIELDCREST MILLS INC.,WALPAT RD,SMITHFIELD,JOHNSTON,35.48506,-78.36059,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003520301*%22%7D,7/2/2026 12:00:00 AM,-78.3605899999999,35.48506
48359,NCD003938586,CORNING GLASS WORKS,310 NORTH COLLEGE RD,WILMINGTON,NEW HANOVER,34.25068,-77.86877,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003528825*%22%7D,7/2/2026 12:00:00 AM,-77.86877,34.25068
48360,NCD003951878,SQUARE D COMPANY,128 BINGHAM RD,ASHEVILLE,BUNCOMBE,35.60668,-82.58728,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003938586*%22%7D,7/2/2026 12:00:00 AM,-82.58728,35.60668
48361,NCD004520136,EATON CORPORATION,ROUTE 501 SOUTH,ROXBORO,PERSON,36.359262,-78.985681,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,TRUE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD003951878*%22%7D,7/2/2026 12:00:00 AM,-78.9856809999999,36.3592620000001
48362,NCD006390561,"AKZO NOBLE COATINGS, INC.",1431 PROGRESS ST,HIGH POINT,GUILFORD,35.92326,-80.02234,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD004520136*%22%7D,7/2/2026 12:00:00 AM,-80.02234,35.92326
48363,NCD006556963,CR INDUSTRIES,4328 S YORK HWY,GASTONIA,GASTON,35.20164,-81.2111,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD006390561*%22%7D,7/2/2026 12:00:00 AM,-81.2111,35.2016400000001
48364,NCD009305699,"GTE SYLVANIA, INC.",1315 OUTLET CENTER DR,SMITHFIELD,JOHNSTON,35.51441,-78.30668,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD006556963*%22%7D,7/2/2026 12:00:00 AM,-78.30668,35.5144100000001
48365,NCD024459471,GUYTON BATTERY SERVICE,HWY 401 S,CHADBOURN,COLUMBUS,34.29381,-78.82656,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD009305699*%22%7D,7/2/2026 12:00:00 AM,-78.82656,34.2938100000001
48366,NCD024462327,ACADEMY STEEL DRUM,3213 RIDGE RD,MATTHEWS,MECKLENBURG,35.10161,-80.69745,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,TRUE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD024459471*%22%7D,7/2/2026 12:00:00 AM,-80.6974499999999,35.1016100000001
48367,NCD024468597,CHARLOTTE STEEL DRUM,2900 WEST TRADE STREET,CHARLOTTE,MECKLENBURG,35.25276,-80.86884,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NCD024462327*%22%7D,7/2/2026 12:00:00 AM,-80.86884,35.2527600000001
